"id"|"gameOperationId"|"season"|"sortKey"|"leagueCategoryId"|"leagueClassId"|"leagueSystemId"|"leagueType"|"name"|"isFemale"|"shortName"|"seasonId"|"isLegacyLeague"|"fieldSize"|"leagueModus"|"hasPreround"|"tableModus"|"periods"|"periodLength"|"overtimeLength"
296|4|"7"|"1"|"2"|"30"|"1"|"league"|"Verbandsliga Baden-Württemberg"|False|"VL BW (KF)"|7|True|""|""|False|"classic"|""|""|""
114|4|"7"|"2"|"2"|"280"|"1"|"league"|"U15 - Regionalliga Südwest"|False|"Regio Südwest (U15)"|7|True|""|""|False|"classic"|""|""|""
142|4|"7"|"3"|"101"|"30"|"1"|"champ"|"Damen DM-Quali"|True|"Damen DM-Quali"|7|True|""|""|False|"classic"|""|""|""
115|4|"7"|"4"|"2"|"260"|"1"|"league"|"U17 DM-Quali (KF)"|False|"U17 (KF)"|7|True|""|""|False|"classic"|""|""|""
322|4|"7"|"5"|"2"|"300"|"1"|"league"|"U13 DM-Quali"|False|"U13 DM-Quali (KF)"|7|True|""|""|False|"classic"|""|""|""
391|4|"7"|"6"|"1"|"260"|"1"|"league"|"U17 Süddeutsche Meisterschaft"|False|"U17 Süd"|7|True|""|""|False|"classic"|""|""|""
58|5|"7"|"1"|"1"|"30"|"1"|"league"|"Herren Regionalliga Nord"|False|"Herren RL"|7|True|""|""|False|"classic"|""|""|""
38|5|"7"|"2"|"1"|"40"|"1"|"league"|"Herren Verbandsliga Nord"|False|"Herren VL"|7|True|""|""|False|"classic"|""|""|""
47|5|"7"|"3"|"1"|"30"|"1"|"league"|"Damen Regionalliga Nord"|True|"Damen RL"|7|True|""|""|False|"classic"|""|""|""
298|5|"7"|"4"|"1"|"260"|"1"|"league"|"U17 Regionalliga Nord"|False|"U17 RL"|7|True|""|""|False|"classic"|""|""|""
221|5|"7"|"5"|"2"|"30"|"1"|"league"|"Herren Kleinfeld Regionalliga Nord"|False|"Herren KF RL"|7|True|""|""|False|"classic"|""|""|""
128|5|"7"|"6"|"2"|"40"|"1"|"league"|"Herren Kleinfeld Verbandsliga Nord Staffel Nordost"|False|"Herren KF VL NO"|7|True|""|""|False|"classic"|""|""|""
243|5|"7"|"7"|"2"|"40"|"1"|"league"|"Herren Kleinfeld Verbandsliga Nord Staffel Südwest"|False|"Herren KF VL SW"|7|True|""|""|False|"classic"|""|""|""
263|5|"7"|"8"|"3"|"40"|"1"|"cup"|"Herren Kleinfeld Verbandsliga Nord PLAY-OFFS"|False|"Herren KF VL PO"|7|True|""|""|False|"classic"|""|""|""
108|5|"7"|"9"|"2"|"30"|"1"|"league"|"Damen Kleinfeld Regionalliga Nord"|True|"Damen KF RL"|7|True|""|""|False|"classic"|""|""|""
7|5|"7"|"11"|"2"|"370"|"1"|"league"|"Ü30 Kleinfeld Regionalliga Nord"|False|"Ü30 RL"|7|True|""|""|False|"classic"|""|""|""
46|5|"7"|"16"|"2"|"260"|"1"|"league"|"U17 Kleinfeld Regionalliga Nord"|False|"U17 KF RL"|7|True|""|""|False|"classic"|""|""|""
65|5|"7"|"17"|"2"|"280"|"1"|"league"|"U15 Kleinfeld Regionalliga Nord"|False|"U15 KF RL"|7|True|""|""|False|"classic"|""|""|""
139|5|"7"|"18"|"2"|"280"|"1"|"league"|"U15 Kleinfeld Verbandsliga Nord"|False|"U15 KF VL"|7|True|""|""|False|"classic"|""|""|""
346|5|"7"|"19"|"2"|"300"|"1"|"league"|"U13 Kleinfeld Regionalliga Nord Staffel Nordwest"|False|"U13 KF NW"|7|True|""|""|False|"classic"|""|""|""
191|5|"7"|"20"|"2"|"300"|"1"|"league"|"U13 Kleinfeld Regionalliga Nord Staffel Mitte-Süd"|False|"U13 KF MS"|7|True|""|""|False|"classic"|""|""|""
293|5|"7"|"21"|"3"|"300"|"1"|"cup"|"U13 Kleinfeld Regionalliga Nord Play-Offs"|False|"U13 KF PO"|7|True|""|""|False|"classic"|""|""|""
429|5|"7"|"23"|"2"|"320"|"1"|"league"|"U11 Kleintor Regionalliga Nord"|False|"U11 RL"|7|True|""|""|False|"classic"|""|""|""
49|5|"7"|"51"|"3"|"30"|"1"|"cup"|"Damen Kleinfeld Qualifikation DM"|True|"Damen KF Quali"|7|True|""|""|False|"classic"|""|""|""
119|5|"7"|"52"|"3"|"300"|"1"|"cup"|"U13 Kleinfeld Qualifikation DM"|False|"U13KF Quali"|7|True|""|""|False|"classic"|""|""|""
138|6|"7"|"8"|"101"|"280"|"1"|"champ"|"DM-Quali U15 Junioren KF"|False|"U15KFQuali"|7|True|""|""|False|"classic"|""|""|""
415|6|"7"|"9"|"101"|"300"|"1"|"champ"|"DM-Quali U13 Junioren KF"|False|"U13KFQuali"|7|True|""|""|False|"classic"|""|""|""
248|6|"7"|"11"|"4"|"40"|"1"|"cup"|"Playoffs Verbandsliga Herren"|False|"PO VL HeGF"|7|True|""|""|False|"classic"|""|""|""
148|6|"7"|"12"|"3"|"30"|"1"|"cup"|"Playoffs Herren Kleinfeld"|False|"PO HeKF"|7|True|""|""|False|"classic"|""|""|""
246|6|"7"|"13"|"3"|"30"|"1"|"cup"|"Playoffs Damen Kleinfeld"|True|"PO DaKF"|7|True|""|""|False|"classic"|""|""|""
227|6|"7"|"14"|"3"|"260"|"1"|"cup"|"Playoffs U17 Junioren KF"|False|"PO U17KF"|7|True|""|""|False|"classic"|""|""|""
260|6|"7"|"15"|"4"|"280"|"1"|"cup"|"Playoffs U15 Junioren"|False|"PO U15GF"|7|True|""|""|False|"classic"|""|""|""
173|6|"7"|"16"|"3"|"280"|"1"|"cup"|"Playoffs U15 Junioren KF"|False|"PO U15KF"|7|True|""|""|False|"classic"|""|""|""
437|6|"7"|"18"|"3"|"300"|"1"|"cup"|"Playoffs U13 Junioren KF"|False|"PO U13KF"|7|True|""|""|False|"classic"|""|""|""
31|6|"7"|"19"|"3"|"320"|"1"|"cup"|"Playoffs U11 Junioren KT"|False|"PO U11KT"|7|True|""|""|False|"classic"|""|""|""
242|6|"7"|"19"|"3"|"280"|"1"|"cup"|"Playdowns U15 Junioren KF"|False|"PD U15KF"|7|True|""|""|False|"classic"|""|""|""
165|6|"7"|"20"|"3"|"320"|"1"|"cup"|"Playdowns U11 Junioren KT"|False|"PD U11KT"|7|True|""|""|False|"classic"|""|""|""
154|6|"7"|"21"|"1"|"30"|"1"|"league"|"Regionalliga Ost Herren"|False|"RLHeGF"|7|True|""|""|False|"classic"|""|""|""
116|6|"7"|"22"|"1"|"40"|"1"|"league"|"Verbandsliga Ost Herren St. 1"|False|"VLHeGF1"|7|True|""|""|False|"classic"|""|""|""
329|6|"7"|"23"|"1"|"40"|"1"|"league"|"Verbandsliga Ost Herren St. 2"|False|"VLHeGF2"|7|True|""|""|False|"classic"|""|""|""
359|6|"7"|"24"|"1"|"40"|"1"|"league"|"Verbandsliga Ost Herren St. 3"|False|"VLHeGF3"|7|True|""|""|False|"classic"|""|""|""
413|6|"7"|"26"|"2"|"30"|"1"|"league"|"Regionalliga Ost Herren KF St. 1"|False|"RLHeKF1"|7|True|""|""|False|"classic"|""|""|""
136|6|"7"|"27"|"2"|"30"|"1"|"league"|"Regionalliga Ost Herren KF St. 2"|False|"RLHeKF2"|7|True|""|""|False|"classic"|""|""|""
240|6|"7"|"28"|"2"|"30"|"1"|"league"|"Regionalliga Ost Damen KF"|True|"RLDaKF"|7|True|""|""|False|"classic"|""|""|""
236|6|"7"|"29"|"1"|"260"|"1"|"league"|"Regionalliga Ost U17 Junioren"|False|"RLU17GF"|7|True|""|""|False|"classic"|""|""|""
349|6|"7"|"30"|"2"|"260"|"1"|"league"|"Regionalliga Ost U17 Junioren KF"|False|"RLU17KF"|7|True|""|""|False|"classic"|""|""|""
428|6|"7"|"31"|"2"|"260"|"1"|"league"|"Regionalliga Ost U17 Juniorinnen KF"|True|"RLU17wKF"|7|True|""|""|False|"classic"|""|""|""
189|6|"7"|"32"|"1"|"280"|"1"|"league"|"Regionalliga Ost U15 Junioren"|False|"RLU15GF"|7|True|""|""|False|"classic"|""|""|""
156|6|"7"|"33"|"2"|"280"|"1"|"league"|"Regionalliga Ost U15 Junioren KF St. 1"|False|"RLU15KF1"|7|True|""|""|False|"classic"|""|""|""
83|6|"7"|"34"|"2"|"280"|"1"|"league"|"Regionalliga Ost U15 Junioren KF St. 2"|False|"RLU15KF2"|7|True|""|""|False|"classic"|""|""|""
316|6|"7"|"35"|"2"|"280"|"1"|"league"|"Regionalliga Ost U15 Junioren KF St. 3"|False|"RLU15KF3"|7|True|""|""|False|"classic"|""|""|""
43|6|"7"|"36"|"2"|"290"|"1"|"league"|"Regionalliga Ost U14 Juniorinnen KF"|True|"RLU14wKF"|7|True|""|""|False|"classic"|""|""|""
277|6|"7"|"37"|"1"|"300"|"1"|"league"|"Regionalliga Ost U13 Junioren"|False|"RLU13GF"|7|True|""|""|False|"classic"|""|""|""
268|6|"7"|"38"|"2"|"300"|"1"|"league"|"Regionalliga Ost U13 Junioren KF St. 1"|False|"RLU13KF1"|7|True|""|""|False|"classic"|""|""|""
344|6|"7"|"39"|"2"|"300"|"1"|"league"|"Regionalliga Ost U13 Junioren KF St. 2"|False|"RLU13KF2"|7|True|""|""|False|"classic"|""|""|""
72|6|"7"|"40"|"2"|"320"|"1"|"league"|"Regionalliga Ost U11 Junioren KT St. 1"|False|"RLU11KT1"|7|True|""|""|False|"classic"|""|""|""
368|6|"7"|"41"|"2"|"320"|"1"|"league"|"Regionalliga Ost U11 Junioren KT St. 2"|False|"RLU11KT2"|7|True|""|""|False|"classic"|""|""|""
54|6|"7"|"42"|"2"|"340"|"1"|"league"|"Regionalliga Ost U9 Junioren KT"|False|"RLU9KT"|7|True|""|""|False|"classic"|""|""|""
390|6|"7"|"50"|"4"|"10"|"1"|"cup"|"Qualifikation Damen Deutsche Meisterschaft"|True|"QualiDaGF"|7|True|""|""|False|"classic"|""|""|""
170|8|"7"|"1"|"1"|"30"|"1"|"league"|"Regionalliga West"|False|"RL West"|7|True|""|""|False|"classic"|""|""|""
256|8|"7"|"11"|"2"|"40"|"1"|"league"|"Floorball Hessenliga Herren KF"|False|"Hessenliga Herren KF"|7|True|""|""|False|"classic"|""|""|""
421|8|"7"|"21"|"2"|"280"|"1"|"league"|"Floorball Hessenliga U15"|False|"Hessenliga U15"|7|True|""|""|False|"classic"|""|""|""
24|8|"7"|"31"|"3"|"300"|"1"|"cup"|"Floorball Hessenliga U13"|False|"Hessenliga U13"|7|True|""|""|False|"classic"|""|""|""
190|8|"7"|"32"|"3"|"300"|"1"|"cup"|"Floorball Hessenliga U13_del"|False|"Hessenliga U13_del"|7|True|""|""|False|"classic"|""|""|""
202|8|"7"|"41"|"3"|"320"|"1"|"cup"|"Floorball Hessenliga U11 (1)"|False|"Hessenliga U11 (1)"|7|True|""|""|False|"classic"|""|""|""
286|8|"7"|"42"|"3"|"320"|"1"|"cup"|"Floorball Hessenliga U11 (2)"|False|"Hessenliga U11 (2)"|7|True|""|""|False|"classic"|""|""|""
417|8|"7"|"43"|"3"|"320"|"1"|"cup"|"Floorball Hessenliga U11 (3)"|False|"Hessenliga U11 (3)"|7|True|""|""|False|"classic"|""|""|""
99|8|"7"|"44"|"3"|"320"|"1"|"cup"|"Floorball Hessenliga U11 (4)"|False|"Hessenliga U11 (4)"|7|True|""|""|False|"classic"|""|""|""
174|8|"7"|"51"|"3"|"340"|"1"|"cup"|"Floorball Hessenliga U9 (1)"|False|"Hessenliga U9 (1)"|7|True|""|""|False|"classic"|""|""|""
57|8|"7"|"52"|"2"|"40"|"1"|"league"|"Floorball Hessenliga U9 (2)"|False|"Hessenliga U9 (2)"|7|True|""|""|False|"classic"|""|""|""
232|8|"7"|"53"|"3"|"340"|"1"|"cup"|"Floorball Hessenliga U9"|False|"Hessenliga U9"|7|True|""|""|False|"classic"|""|""|""
355|9|"7"|"1"|"1"|"30"|"1"|"league"|"Regionalliga Süd Bayern"|False|"Regio Süd"|7|True|""|""|False|"classic"|""|""|""
181|9|"7"|"2"|"2"|"30"|"1"|"league"|"Verbandsliga Herren KF"|False|"Herren KF"|7|True|""|""|False|"classic"|""|""|""
419|9|"7"|"3"|"2"|"30"|"1"|"league"|"Verbandsliga Damen KF"|True|"Damen KF"|7|True|""|""|False|"classic"|""|""|""
362|9|"7"|"4"|"2"|"260"|"1"|"league"|"Verbandsliga U17 KF Junioren"|False|"U17 KF"|7|True|""|""|False|"classic"|""|""|""
423|9|"7"|"5"|"2"|"280"|"1"|"league"|"Verbandsliga U15 KF Junioren"|False|"U15 KF"|7|True|""|""|False|"classic"|""|""|""
363|9|"7"|"6"|"2"|"270"|"1"|"league"|"Verbandsliga U15 Meisterrunde"|False|"Meisterrunde U15"|7|True|""|""|False|"classic"|""|""|""
313|9|"7"|"7"|"2"|"270"|"1"|"league"|"Verbandsliga U15 Platzierungsrunde"|False|"Platzierungsrunde U15"|7|True|""|""|False|"classic"|""|""|""
282|9|"7"|"8"|"2"|"290"|"1"|"league"|"Verbandsliga U14 KF Juniorinnen"|True|"U14 KF Juniorinnen"|7|True|""|""|False|"classic"|""|""|""
424|9|"7"|"9"|"2"|"300"|"1"|"league"|"Verbandsliga U13 KF Junioren"|False|"U13 KF"|7|True|""|""|False|"classic"|""|""|""
400|9|"7"|"10"|"2"|"290"|"1"|"league"|"Verbandsliga U13 Meisterrunde"|False|"Meisterrunde U13"|7|True|""|""|False|"classic"|""|""|""
71|9|"7"|"11"|"2"|"290"|"1"|"league"|"Verbandsliga U13 Platzierungsrunde"|False|"Platzierungsrunde U13"|7|True|""|""|False|"classic"|""|""|""
226|9|"7"|"12"|"2"|"320"|"1"|"league"|"Verbandsliga U11 KF Kinder"|False|"U11 KF"|7|True|""|""|False|"classic"|""|""|""
275|9|"7"|"13"|"2"|"310"|"1"|"league"|"Verbandsliga U11 Meisterrunde"|False|"Meisterrunde U11"|7|True|""|""|False|"classic"|""|""|""
75|9|"7"|"14"|"2"|"310"|"1"|"league"|"Verbandsliga U11 Platzierungsrunde"|False|"Platzierungsrunde U11"|7|True|""|""|False|"classic"|""|""|""
426|9|"7"|"15"|"2"|"340"|"1"|"league"|"Verbandsliga U9 KF Kinder"|False|"U9 KF"|7|True|""|""|False|"classic"|""|""|""
134|9|"7"|"16"|"2"|"330"|"1"|"league"|"Verbandsliga U9 Meisterrunde"|False|"Meisterrunde U9"|7|True|""|""|False|"classic"|""|""|""
271|9|"7"|"17"|"2"|"330"|"1"|"league"|"Verbandsliga U9 Platzierungsrunde"|False|"Platzierungsrunde U9"|7|True|""|""|False|"classic"|""|""|""
270|9|"7"|"18"|"2"|"260"|"1"|"league"|"U17 Juniorinnen"|True|"U17 Juniorinnen"|7|True|""|""|False|"classic"|""|""|""
143|9|"7"|"19"|"4"|"30"|"1"|"cup"|"Süddeutsches Final4"|False|"Final4 Süden"|7|True|""|""|False|"classic"|""|""|""
291|10|"7"|"1"|"1"|"30"|"1"|"league"|"Westliga Damen"|True|"Damen"|7|True|""|""|False|"classic"|""|""|""
176|10|"7"|"2"|"2"|"30"|"1"|"league"|"Westliga Damen KF"|True|"Damen KF"|7|True|""|""|False|"classic"|""|""|""
155|10|"7"|"3"|"1"|"40"|"1"|"league"|"Verbandsliga Herren"|False|"Herren VL"|7|True|""|""|False|"classic"|""|""|""
107|10|"7"|"4"|"2"|"30"|"1"|"league"|"Westliga Herren KF Nord"|False|"Herren KF Nord"|7|True|""|""|False|"classic"|""|""|""
235|10|"7"|"5"|"2"|"30"|"1"|"league"|"Westliga Herren KF Süd"|False|"Herren KF Süd"|7|True|""|""|False|"classic"|""|""|""
68|10|"7"|"6"|"1"|"260"|"1"|"league"|"Westliga U17"|False|"U17"|7|True|""|""|False|"classic"|""|""|""
77|10|"7"|"7"|"2"|"260"|"1"|"league"|"Westliga U17 KF"|False|"U17 KF"|7|True|""|""|False|"classic"|""|""|""
358|10|"7"|"8"|"2"|"280"|"1"|"league"|"Westliga U15 KF"|False|"U15 KF"|7|True|""|""|False|"classic"|""|""|""
311|10|"7"|"8"|"2"|"260"|"1"|"league"|"Westliga Damen U17 KF"|True|"Westliga Damen U17 KF"|7|True|""|""|False|"classic"|""|""|""
123|10|"7"|"9"|"2"|"300"|"1"|"league"|"Westliga U13 KF"|False|"U13 KF"|7|True|""|""|False|"classic"|""|""|""
45|10|"7"|"10"|"2"|"320"|"1"|"league"|"Westliga U11 KF"|False|"U11 KF"|7|True|""|""|False|"classic"|""|""|""
278|10|"7"|"11"|"2"|"340"|"1"|"league"|"Westliga U9 KF"|False|"U9 KF"|7|True|""|""|False|"classic"|""|""|""
337|10|"7"|"13"|"101"|"30"|"1"|"champ"|"DM Quali Herren KF"|False|"DM Quali Herren KF"|7|True|""|""|False|"classic"|""|""|""
207|10|"7"|"14"|"101"|"280"|"1"|"champ"|"DM Quali U15 KF"|False|"DM Quali U15 KF"|7|True|""|""|False|"classic"|""|""|""
6|10|"7"|"15"|"101"|"300"|"1"|"champ"|"DM Quali U13 KF"|False|"DM Quali U13 KF"|7|True|""|""|False|"classic"|""|""|""
292|1|"8"|"2"|"4"|"10"|"4"|"cup"|"Playoffs 1. FBL"|False|"PO 1. FBL"|8|True|""|""|False|"classic"|""|""|""
97|1|"8"|"4"|"4"|"10"|"4"|"cup"|"Playoffs Deutsche Meisterschaft Damen"|True|"PO DM D"|8|True|""|""|False|"classic"|""|""|""
394|1|"8"|"5"|"4"|"20"|"4"|"cup"|"Playoffs 2. FBL"|False|"PO 2. FBL"|8|True|""|""|False|"classic"|""|""|""
91|1|"8"|"6"|"4"|"10"|"4"|"cup"|"Relegation 1. / 2. FBL"|False|"Rel. 1./2."|8|True|""|""|False|"classic"|""|""|""
312|1|"8"|"8"|"4"|"10"|"4"|"cup"|"Relegation 2. FBL / RL"|False|"REL 2. FBL/RL"|8|True|""|""|False|"classic"|""|""|""
343|1|"8"|"9"|"4"|"30"|"4"|"cup"|"Regionalligameisterschaft Nord/West"|False|"RLM N/W"|8|True|""|""|False|"classic"|""|""|""
103|1|"8"|"10"|"4"|"30"|"4"|"cup"|"Regionalligameisterschaft Süd/Ost"|False|"RLM S/O"|8|True|""|""|False|"classic"|""|""|""
144|1|"8"|"11"|"1"|"10"|"1"|"league"|"1. FBL"|False|"1. FBL"|8|True|""|""|False|"classic"|""|""|""
279|1|"8"|"12"|"1"|"20"|"1"|"league"|"2. FBL Nord/West"|False|"2. FBL N/W"|8|True|""|""|False|"classic"|""|""|""
427|1|"8"|"13"|"1"|"20"|"1"|"league"|"2. FBL Süd/Ost"|False|"2. FBL S/O"|8|True|""|""|False|"classic"|""|""|""
307|1|"8"|"20"|"4"|"10"|"4"|"cup"|"Stena Line FD-Pokal (Herren)"|False|"FD-Pokal (Herren)"|8|True|""|""|False|"classic"|""|""|""
317|1|"8"|"20"|"4"|"10"|"4"|"cup"|"Stena Line FD-Pokal (Damen)"|True|"FD-Pokal (Damen)"|8|True|""|""|False|"classic"|""|""|""
30|1|"8"|"51"|"100"|"0"|"1"|"champ"|"Stena Line Herren Kleinfeld Deutsche Meisterschaft"|False|"DM - Herren KF"|8|True|""|""|False|"classic"|""|""|""
234|1|"8"|"52"|"100"|"10"|"1"|"champ"|"Stena Line Damen Kleinfeld Deutsche Meisterschaft"|True|"DM - Damen KF"|8|True|""|""|False|"classic"|""|""|""
177|1|"8"|"53"|"102"|"10"|"1"|"champ"|"Stena Line U17 Junioren DM-Qualifikation Nord/West"|False|"DM-Q - U17 GF N/W"|8|True|""|""|False|"classic"|""|""|""
76|1|"8"|"54"|"102"|"10"|"1"|"champ"|"Stena Line U17 Junioren DM-Qualifikation Süd/Ost"|False|"DM-Q - U17 GF S/O"|8|True|""|""|False|"classic"|""|""|""
387|1|"8"|"55"|"102"|"10"|"1"|"champ"|"Stena Line U17 Junioren Deutsche Meisterschaft"|False|"DM - U17 GF"|8|True|""|""|False|"classic"|""|""|""
98|1|"8"|"56"|"100"|"10"|"1"|"champ"|"Stena Line U17 Junioren Kleinfeld Deutsche Meisterschaft"|False|"DM - U17 KF"|8|True|""|""|False|"classic"|""|""|""
250|1|"8"|"57"|"101"|"10"|"1"|"champ"|"Stena Line U17 Juniorinnen Kleinfeld Deutsche Meisterschaft"|True|"DM - U17 (w) KF"|8|True|""|""|False|"classic"|""|""|""
223|1|"8"|"58"|"100"|"10"|"1"|"champ"|"Stena Line U15 Junioren Kleinfeld Deutsche Meisterschaft"|False|"DM - U15 KF"|8|True|""|""|False|"classic"|""|""|""
27|1|"8"|"59"|"101"|"10"|"1"|"champ"|"Stena Line U14 Juniorinnen Kleinfeld Deutsche Meisterschaft"|True|"DM - U14 (w) KF"|8|True|""|""|False|"classic"|""|""|""
310|1|"8"|"60"|"100"|"0"|"1"|"champ"|"Stena Line U13 Junioren Kleinfeld Deutsche Meisterschaft"|False|"DM - U13 KF"|8|True|""|""|False|"classic"|""|""|""
164|2|"8"|"0"|"1"|"30"|"1"|"league"|"Jamasi Regionalliga Nordwest Herren"|False|"RL Herren"|8|True|""|""|False|"classic"|""|""|""
395|2|"8"|"1"|"1"|"40"|"1"|"league"|"Verbandsliga Nordwest Herren"|False|"VL Herren"|8|True|""|""|False|"classic"|""|""|""
146|2|"8"|"2"|"2"|"30"|"1"|"league"|"Regionalliga Nordwest Herren (KF)"|False|"RL Herren (KF)"|8|True|""|""|False|"classic"|""|""|""
201|2|"8"|"3"|"2"|"40"|"1"|"league"|"Verbandsliga Nordwest Herren (KF)"|False|"VL Herren (KF)"|8|True|""|""|False|"classic"|""|""|""
219|2|"8"|"4"|"2"|"370"|"1"|"league"|"Verbandsliga Nordwest Herren (KF) - Meisterrunde"|False|"VL H (KF) - MR"|8|True|""|""|False|"classic"|""|""|""
95|2|"8"|"5"|"2"|"50"|"1"|"league"|"Landesliga Nordwest Herren (KF)"|False|"LL H (KF)"|8|True|""|""|False|"classic"|""|""|""
402|2|"8"|"8"|"2"|"30"|"1"|"league"|"Regionalliga Nordwest Damen (KF)"|True|"RL Damen (KF)"|8|True|""|""|False|"classic"|""|""|""
192|2|"8"|"11"|"1"|"260"|"1"|"league"|"Regionalliga Nordwest U17 Junioren"|False|"U17 (GF)"|8|True|""|""|False|"classic"|""|""|""
196|2|"8"|"12"|"3"|"270"|"4"|"cup"|"Regionalliga Nordwest U16 Juniorinnen (KF)"|True|"U16 (D KF)"|8|True|""|""|False|"classic"|""|""|""
406|2|"8"|"14"|"2"|"280"|"1"|"league"|"Regionalliga Nordwest U15 Junioren (KF) - Vorrunde"|False|"U15 (KF)"|8|True|""|""|False|"classic"|""|""|""
375|2|"8"|"15"|"2"|"250"|"1"|"league"|"Regionalliga Nordwest U15 Junioren (KF) - Meisterrunde"|False|"U15 (MR)"|8|True|""|""|False|"classic"|""|""|""
218|2|"8"|"16"|"2"|"250"|"1"|"league"|"Regionalliga Nordwest U15 Junioren (KF) - Platzierungsrunde"|False|"U15 (PR)"|8|True|""|""|False|"classic"|""|""|""
318|2|"8"|"17"|"2"|"300"|"1"|"league"|"Regionalliga Nordwest U13 Junioren (KF) - Vorrunde"|False|"U13 (KF)"|8|True|""|""|False|"classic"|""|""|""
150|2|"8"|"18"|"2"|"290"|"1"|"league"|"Regionalliga Nordwest U13 Junioren (KF) - Meisterrunde"|False|"U13 (MR)"|8|True|""|""|False|"classic"|""|""|""
214|2|"8"|"19"|"2"|"290"|"1"|"league"|"Regionalliga Nordwest U13 Junioren (KF) - Platzierungsrunde"|False|"U13 (PR)"|8|True|""|""|False|"classic"|""|""|""
306|2|"8"|"30"|"2"|"320"|"1"|"league"|"Regionalliga Nordwest U11 Junioren (KF)"|False|"U11 (KF)"|8|True|""|""|False|"classic"|""|""|""
62|3|"8"|"1"|"3"|"30"|"4"|"cup"|"DM-Qualifikation Ost U15 Junioren KF"|False|"DMQ-Ost U15KF"|8|True|""|""|False|"classic"|""|""|""
357|3|"8"|"2"|"3"|"30"|"4"|"cup"|"DM-Qualifikation Ost U13 Junioren KF"|False|"DMQ-Ost U13KF"|8|True|""|""|False|"classic"|""|""|""
64|3|"8"|"3"|"4"|"30"|"4"|"cup"|"Playoffs Herren Großfeld RL"|False|"PO He GF RL"|8|True|""|""|False|"classic"|""|""|""
284|3|"8"|"4"|"3"|"30"|"4"|"cup"|"Playoffs Herren Kleinfeld RL"|False|"PO He KF RL"|8|True|""|""|False|"classic"|""|""|""
126|3|"8"|"5"|"3"|"40"|"4"|"cup"|"Playoffs Herren Kleinfeld VL"|False|"PO He KF VL"|8|True|""|""|False|"classic"|""|""|""
166|3|"8"|"6"|"3"|"30"|"4"|"cup"|"Playoffs U15 Kleinfeld RL"|False|"PO U15 KF"|8|True|""|""|False|"classic"|""|""|""
185|3|"8"|"10"|"1"|"30"|"1"|"league"|"Regionalliga Herren Großfeld"|False|"RL GF"|8|True|""|""|False|"classic"|""|""|""
420|3|"8"|"11"|"2"|"30"|"1"|"league"|"Regionalliga Herren Kleinfeld"|False|"RL KF"|8|True|""|""|False|"classic"|""|""|""
353|3|"8"|"12"|"2"|"40"|"1"|"league"|"Verbandsliga Herren Kleinfeld"|False|"VL KF"|8|True|""|""|False|"classic"|""|""|""
84|3|"8"|"13"|"2"|"260"|"1"|"league"|"Regionalliga U17 Junioren Kleinfeld"|False|"RL U17 KF"|8|True|""|""|False|"classic"|""|""|""
113|3|"8"|"14"|"2"|"280"|"1"|"league"|"Regionalliga U15 Junioren Kleinfeld"|False|"RL U15 KF"|8|True|""|""|False|"classic"|""|""|""
56|3|"8"|"15"|"2"|"300"|"1"|"league"|"Regionalliga U13 Junioren Kleinfeld"|False|"RL U13 KF"|8|True|""|""|False|"classic"|""|""|""
253|3|"8"|"16"|"5"|"320"|"1"|"league"|"Regionalliga U11 Kleintor"|False|"RL U11 KT"|8|True|""|""|False|"classic"|""|""|""
299|3|"8"|"17"|"5"|"340"|"1"|"league"|"Regionalliga U9 Kleintor"|False|"RL U9 KT"|8|True|""|""|False|"classic"|""|""|""
399|4|"8"|"0"|"1"|"30"|"1"|"league"|"Regionalliga Süd - Staffel BW"|False|"RL Süd"|8|True|""|""|False|"classic"|""|""|""
205|4|"8"|"1"|"2"|"30"|"1"|"league"|"Verbandsliga BW (KF)"|False|"VL BW"|8|True|""|""|False|"classic"|""|""|""
141|4|"8"|"2"|"2"|"260"|"1"|"league"|"Regionalliga Südwest U17 (KF)"|False|"RL U17"|8|True|""|""|False|"classic"|""|""|""
210|4|"8"|"3"|"2"|"280"|"1"|"league"|"Regionalliga Südwest U15 (KF)"|False|"RL U15"|8|True|""|""|False|"classic"|""|""|""
342|4|"8"|"4"|"2"|"300"|"1"|"league"|"Regionalliga Südwest U13 (KF)"|False|"RL U13"|8|True|""|""|False|"classic"|""|""|""
87|4|"8"|"5"|"2"|"30"|"1"|"league"|"Süddeutsche Meisterschaft Herren KF"|False|"SDM KF"|8|True|""|""|False|"classic"|""|""|""
92|4|"8"|"6"|"101"|"300"|"1"|"champ"|"Süddeutsche Meisterschaft U13 KF"|False|"SFM U13 KF"|8|True|""|""|False|"classic"|""|""|""
157|5|"8"|"1"|"1"|"30"|"1"|"league"|"Herren Regionalliga Nord"|False|"RL"|8|True|""|""|False|"classic"|""|""|""
230|5|"8"|"2"|"1"|"40"|"1"|"league"|"Herren Verbandsliga Nord"|False|"VL"|8|True|""|""|False|"classic"|""|""|""
315|5|"8"|"3"|"1"|"30"|"1"|"league"|"Damen Regionalliga Nord"|True|"Damen RL"|8|True|""|""|False|"classic"|""|""|""
212|5|"8"|"4"|"1"|"260"|"1"|"league"|"U17 Regionalliga Nord"|False|"U17 RL"|8|True|""|""|False|"classic"|""|""|""
